hash,CS,FD,gamma_5,gamma_10,gamma_20,gamma_30,gamma_50
a3b03757e3c95bef341856f37e31eb9c496d72f3e3fa2a813242590ef9a31366,4096,248,292864,750592,750592,750592,750080
a3b249902ead7aee8a83de6d9302e7e1d939f07ababbbea806b42acdaeb96e79,4096,128,128448,348608,744384,18368,254400
a3cf47c636a07bb5c9340333517e4a404915d347fd13de1dfbe8b95439634b8e,4096,256,283648,750592,750592,750592,750592
a3dc721a119a10425f97998b7c7bf4a05d7a13e9972cdc89e7519c5ba3b28d40,4096,128,293312,623040,340928,717248,80832
a3e221ea865a7087a7ee5ae98fcac27287819fa5e1361005e21b465fbd0d0c22,4096,240,-1,765952,757760,765952,765952
a3f10f16cac0db5024070d94e800482b6ede22c9896238f97b2695bf188a0acc,4096,184,286720,741376,696320,548864,651264
a3fbd298311c7b434f5a19a4fd82495ce1c8494257717bf7fafd334932eae4dd,4096,128,292864,663040,669696,651264,747520
a4007682e4a92d666420b01205ebfecd965f6e47fb5e6f9a1f60686fed470df9,4096,224,244224,650240,748032,749568,749568
a408673bbfdf6d5c83458d1f6bc86409c76cb74fac565ac23b33710f900f8e26,4096,240,193024,607232,562688,680960,661504
a41dba549ea8cb6aeec1c677c97f04712ddf5a9246b49da38560a8c0a805f14d,4096,128,103936,706560,700416,749568,699904
a4288bdfbaa577a27de262dca249d151dfd48a938b9e0e2bc6d781b4cdbf832f,4096,128,287232,706560,617984,409088,738304
a42ef003d71a0c76421b1cb22f80791225d7355a183d56a8931173b141b9b7ba,4096,200,303104,634880,765952,749568,753664
a44462b53c5b1ad966ae86e7535115e604dae0c6b416b7b9b40911fac64fb31e,4096,128,287680,352192,744384,744896,710592
a444890faa7c27030405c3694ed44a01dd6129f483f3580c41cb616b1edfe078,-1,224,-1,253952,662016,723456,695296
a45eec493aedfcc2c64656ee9fa9040dda5c0dd9441812616bcce48ba0df8de1,4096,200,303104,737280,700416,761856,688128
a474a6a2b4cb01db9dcfe4d1ab0c0499c74d58f9f3a7d66addb3f033e79a61cf,4096,232,292864,680960,737280,255488,458240
a47718d05eb8cdda870a0ab275a5567c34d5ec52653e0f9898adf63c6c5d43d5,4096,184,286720,651264,565248,634880,679936
a47b2cbf63ad7c55a41ac4037328dcf47569463a2691274bd7127c22b09d93f9,4096,128,147392,715200,178112,626112,686016
a4825883de5f3e5ff6de151a99e4fd7addd0d52c54b90f0f4f9e5e0975b7145e,4096,216,204800,724992,753664,737280,651264
a48f7aabaa0d52644ff92e1f365c2e4fc5a041353b36c09e3b2dc0ec4f9462f9,4096,216,140288,425472,503296,750080,749056
a4903e5be3771eb6a89769092acc883d6db23e01091f8efcc017ef0a6eb96e23,4096,184,188416,757760,737280,618496,724992
a49c9754d54efe8bd8126e6d852503b2bdecc15091204e31e065249397e761ec,4096,128,290240,61888,46528,735168,724928
a4a06b36ba326dd30d45ac77e6bb6a7d32ece7817a0307c7c5b74a281d830992,4096,256,287232,747008,689152,705024,749056
a4ab1be8153bf129f6c9a85ec9077e00009c1fc5cf722a23f5f0f20aa450d8eb,4096,128,288192,600512,744896,341440,323520
a4bb7cde1bca5c70b3735dcfd144182f65a8b5b2d95174cb4348481963502138,4096,256,303104,548864,765952,663552,569344
a4dc045d2ddc664d1cdd3d5c691975a1b0b47ff9998076d0bc2c68caccb074fa,4096,248,282624,451072,189440,46592,750080
a4dd62f79d9971dca65e56e70ea5eee0219aaf64a01182432b578a76f5629b6f,4096,128,294400,324096,586240,476672,328192
a4e0483f0686fa04f32ab35e1d9a0b3e4201b5229dd40038931395ad026d2ad4,4096,256,200704,765952,761856,655360,765952
a4e7773e49b3723b7e57955f0117659b4d9aa3a6bfe26639f4a9022d7183d75e,4096,224,292864,435200,292864,583168,485376
a5050f6fca70b60859ff2566517e1168947f4b758ef0df9aa641badfd5a488a8,4096,128,222208,683008,752128,736768,489984
a50cbd91716ad0f83297eebe848fbf6174d2c2d33bb38b8787a570d807b7667c,4096,128,292864,667648,633856,680960,622592
a516203429073ec30764ef366aafa3938af65fd0881614b64f7cede651017fdd,4096,224,292864,732160,749056,327680,743936
a518cf32dc1b38016057e39212839d0c6b250425a3a4c5905ce622e4056ee61c,4096,240,266240,573440,733184,565248,765952
a51921e9bf3dbeefcadd55842cacb0e51bc15aa255be676ab9e5c7a2d2d5f879,4096,128,264192,344064,655872,654336,645632
a51f06d29cafc5a6b07fa88c4494e192832c71dc8cfc38507af878a34c7a1ecf,4096,128,295424,719360,754688,754688,727040
a52f1585d4907a9abc82c8beccc078f6d0b610431ebb6ac4d55be5ccd8b8b0d2,4096,128,82368,576960,722368,719808,46528
a53c4fda48504436ae6da13ef27004fd9009750362d5124b7497cdbb94937098,4096,232,221184,663552,761856,741376,675840
a5416d7805868b9ce54117cfd9484a7a7e865a0f6c883caab957622a9c63c41c,4096,256,209920,742400,747520,752640,752640
a56dcd2a77ceffa5be3549c9f29896866f314b3c796539da8ab6324dfca5061e,4096,128,174592,456704,359424,500736,583680
a576e901d9dabaabab10f7bf14f85b5faee22b6c77bbb00cad90d79a659722f8,4096,200,159744,544768,729088,765952,634880
a57761a6ac33b320410be9c2553b56917243c15b580b8e7a229f9212ef162f1f,-1,-1,15360,722432,2560,2560,-1
a579317669b07b81777fdf5b96143e9a2c429c04574646b7b5bcf01e3d185e1f,-1,-1,-1,-1,-1,-1,752128
a59725871c1d5478f0db4ab2623ba929129511a8576ab838faf36fae582ad62d,4096,184,151552,589824,581632,753664,741376
a5a151fff4cb32b5b70486a0e927a0ec3498f7d1500d7484c0413256e21c6393,4096,184,266240,573440,753664,700416,753664
a5b168a42d9d5238e15e990a99e726f2c1ffbe73a9809fc7e2892edd3c9f67dc,4096,264,161280,745472,745984,751104,751104
a5bb3d5acf1170e3eba91c721c2fbc3e26238f74dbf5dbb8a3d6f7299f35e231,4096,184,303104,692224,765952,765952,749568
a5c1d69064dd5e3a52343f92c8ab5c8da4afffca039b53039a9a87e0b50aa020,4096,16,293838,753102,752590,753102,749518
a5f9aa2aa85e88b5b2c8b0807ae01db9ad31be7158457fc66ae0fc2889fb3169,4096,200,266240,684032,663552,688128,716800
a603222ccd1b16704928f1e8d365f7c8c59345696dd83c85f985203bbf15c0f3,4096,184,303104,655360,761856,712704,729088
a60d33f7d63ffd142de2adbcb1baf1150dbef329a8cd89498746636e998bbf6f,4096,128,178112,574912,350656,632768,726976
a61172ec54abf0e9c88db38b1c8c7039882340c02c81ea154245b7e8497f0d3e,4096,200,303104,765952,765952,765952,765952
a620e63c3eb03e80679ce7b0889112f4c3d4ea591981439112f98ac5ff5fe76c,4096,240,292864,712704,737792,713216,741888
a622d501f2c926242b1d21600ca48b5fc52a798a3befd0b616157eb0700bec85,4096,200,303104,737280,573440,647168,688128
a62b0440fa17b7c04ce6543e69b4e27046de1950faf73a6806819b683f2a8672,4096,184,200704,507904,675840,655360,663552
a64c8e3659c2cfa87b14e70bf97558a0f9844da0c91495155631d105b1030b71,4096,128,21440,383424,86976,579008,325056
a65b812f562d7f1393d20a8195f5dffe5969a96cb574e57b6ed0c6eee3fdc7e6,4096,128,202752,708096,700416,749568,749568
a65d7d5fc47bd3ab4aaa4727868ee8fdcc94e50852b94702a9984926f8f5e026,4096,232,292864,377856,588800,723456,750080
a6603cafd42811c0040c3398efaa11009d80acab4e734b3f70f59a5aa0ec0604,4096,128,292864,749568,744448,749568,744448
a669eba38c03958dce43e7b8a227a0af819862a40f5d5f0e39ddef3117582b04,4096,64,293888,518144,303616,-1,753152
a68429887de6c53ad2190634e3024b3d03fc0d264dd5a430d1a962ab3c28152a,4096,128,291840,665088,730624,723456,638464
a684a1034d5b7b6897419ba2f31d172d9475198b27b55181e1021688a218eceb,4096,184,303104,724992,733184,651264,643072
a69a5ecc652d8304aeea5f42da92675cb2b0094933f925dc32104e4ac617243c,4096,184,303104,327680,765952,462848,761856
a6c150637d4a0d97b433f33d794e62766d3464504b6d4605fb38e4dbeefc8ea7,4096,224,251392,750080,745984,749568,745984
a6d6f1b1c645e3f80391000a5b4d1b1e301cc3d9cb4983107ed620d252d310b3,4096,240,274432,765952,675840,655360,708608
a6dad3bc3f295a8659980a4646b984639bac61760316d55f1f3dcadaf2d77dcd,4096,184,292864,483840,345088,703488,747520
a6e4f15fb79696e8697771ad5433c81bf3f08379a25c3380571bd22a84b4ad1c,4096,208,254976,736768,743936,745984,670720
a6e5765b7ca2bee2e2aa50d40372c89b3c2ea1570b4d5dfd44d6b22c7777b94b,4096,224,292864,664064,749056,325632,750592
a6e96afb9fddfbd9c69f70e22230c83ca7876e3d6ed03b8546c800ec007fb07f,4096,232,193024,700416,691712,743424,722432
a6fe3a7ba60d40c2685447c7aeb4af3c5f4eb3e5c1dc13588da54b0c9b52105b,4096,208,290304,293376,635904,731648,703488
a7024a8463ac27b200aeac4fc83c043a983a9857f25e341d8efb87632fe42849,4096,200,303104,741376,638976,741376,753664
a7202e1ef13a7c7d69f49a3adf3aa3e4f71c5dc78afd98fd675894fd144fa5a8,4096,184,303104,724992,716800,708608,655360
a72a7236d7165401296f7d3537f9c21c59eacea65ca310667df9b0502682a175,4096,128,292864,361984,745472,749568,456704
a740a64a1db948604a5e29d28aa5c740e913e371d55163f4d9757212ebe19687,4096,128,242176,733696,733696,633856,713216
a74134cb645e8cb50c6e53c24c6c315482847da7d83d0f1c086b040639c70471,4096,184,303104,512000,413696,765952,704512
a74784d16f1d417676e8fc9cbf6ba24d1cc88194be6a6ca6f0085c6bb2069888,4096,248,173056,582656,49152,380928,694272
a762efef8b043960254dc4f6936a3a70d754e1a8dda61a8715fb2cc20f86ab54,4096,232,292864,750080,735232,744960,750080
a772e1b2068e3c8f766e70d9e2fe07243834a0113b66d6fb97cdc2b35b4a26de,4096,216,293194,749898,749898,749898,676170
a7af04704bb41676bb8e750d55d8a7712edc8c173bcfeda8471d0a4d80e2ae13,4096,256,292864,696832,704512,607744,735744
a7bda3ac7a680d519193f42f055e790bb7177233b60a511bb77bbc7941fe484b,4096,240,287365,720005,409221,650373,675461
a7c49d7ecfeb2184503aa32c5c29eddac4c91d2370ac5f1f1cde197e4fd8dd34,4096,224,246272,743936,746496,744960,742912
a7df9b145872bac1a68498c498545b6f5e88242e3a304999d1c5910584f8c6e7,-1,-1,-1,-1,-1,94208,-1
a7e1c9038fdaae3ec016d67138fa65302710ba792e43b88c86f0f3c88f8cd6b6,-1,-1,187392,617984,496640,684544,678912
a7e2c310dae514dfdf74ae7d7644698c9e42447b6b5b9920266031fee443647d,4096,184,303104,753664,512000,704512,765952
a7f6adb1183e0619f1e70bc1ad78b4a1c249a6b1e8899830b165dbb0e57a80e2,4096,256,-1,-1,-1,-1,751616
a7fd1f67cd0a0680594c2dc4878af947e83ff6e66ebc4a563aacb95b64cf02eb,4096,128,292864,748032,735744,659968,715264
a7fd4580fd047630dd5c7c3f729b4b4b38b7384d359c431b3a26c1476632a781,4096,240,292997,649349,631941,663173,683653
a80dc1edc0474390bf270e2885b2cfd12d60dffd18e2fd32508c98fdb901b3c4,4096,232,304933,239397,567077,255781,739109
a8153d91adf1538f143d84a7ea83dc30776a134a728fa7b193344127ef70b0ee,4096,208,291328,750080,719872,750080,750080
a81fce58079d141d90ccbd718a208275bd042be1e27e89a1c3857072afd0cce7,4096,232,303104,548864,512000,262144,-1
a82112c86812679006ad688f19abe82434858e1c583600344ffae7250ce80762,4096,200,303104,606208,741376,749568,741376
a8275b77f668181402b415df6e26578ab85f439246b0e31faacab677d34f118b,4096,184,303104,659456,688128,753664,667648
a82b1eca2f85307b11cc7ff4ee1f6c329e769054fba00b54e6c04c6609a3b41e,4096,184,303104,716800,565248,528384,651264
a83ab03d1df8da13427f1d3baadd90905ddeeac7ea489e94d806474497896751,4096,128,178112,324544,178112,724416,288704
a83cfcfffff6740f55125b7c11c939a2efec15ff2d5de340d828ee4baa49a6dd,4096,128,287680,468416,409536,350144,706496
a848d4973f0d40b380268dcd6d19d89e2621ab8e22e3205db55f908a7be70e60,4096,128,162816,688640,734208,411136,581632
a857beb52bd3747fc45de06f79b8a7d3b47ac5007eb559cf60f6dfef92d598be,4096,216,262144,643072,757760,667648,765952
a85c0d384895a3ee98bfff1ad26ffb626f0b8749aa007e041bb4a6dd08b898d6,4096,200,303104,663552,671744,720896,765952
a869e4c6d177d6335f1b7bbc9586b3844391f5c8de58512579cce34b3ec9229a,4096,200,291328,749568,746496,292864,749568
a872262e57a2f21f0bac81d249ebe3871ee7b3afbcb1e528e457234acb4b14ee,4096,200,294912,598016,692224,684032,737280
a88859d91f307d30f3529ab44de41a8e3449cea04103f0ad1c7f60ca1cf01d5c,4096,272,269312,740352,326144,712704,751104
a88c381da61f566944b52c9ad90775ac49152828e2db19e93d18014d464fe3ff,4096,128,291776,344512,342976,468928,254400
a89c7c0224055a9678b9998c3b959e764cfd2d8644a658aef2b20437f1d4306f,4096,216,-1,-1,-1,-1,722432
a8a6ea1a2bcba70f21eaa8883b777c97943877a68d20f781d4cac68acfb9dd35,4096,128,194560,655360,627200,626688,646144
a8a8cfb044005b72c6a9fb50267c7b70b8ec6bcc2a273a90dc18750782146f4f,4096,128,46080,193024,700928,193024,717312
a8aa6a8b07082c122ac8aeb03416500b0df80b56e7d9b2d3f915547a5eceb74f,4096,200,303104,716800,638976,757760,655360
a8ab4254e77aad8be02a250e82de074e04c086b8fe341159ff88a44ad267b224,4096,232,292864,436224,682496,749568,750592
a8b0da34597677c602b12e8250bc3701e236ce58433e4f5c38522a5a0583e1c1,4096,216,193024,730624,712192,193024,735232
a8b1c4c43d9d1faec523322250952ad65628b6baacb2947a053c74b0f4fe4f57,4096,128,189440,423424,703488,744960,728064
a8c6cd862a8b39fec629aab8b80a2ad4e2f6e7544eed918ab3fcfe666a8eb905,4096,128,290816,582656,687104,646144,740352
a8cb3946707038c3bcb425b683ad71cacef27d6b8f33955c70e26d366d98b0e8,4096,-1,277504,641536,712192,698880,672256
a8d2d83dff9c57d7b87d64696a79b02d42314dbb09980311a0f99463aab6f089,4096,184,266240,765952,757760,757760,741376
a8e33d9efcd6b9ce728a1e552bc9a3ccea9a66ce06adeae3dc6c2b2ba156ecf4,4096,256,289792,732672,685568,749568,715776
a8fc8548fb54ea6a183b74da95447911c9bbc43fca370d6df8e0f5d2fc568641,4096,128,191488,657920,644096,663040,698368
a8ff6b5417c8eb5fa93aa9790e68e8f434055263b01e92b163da7f90c7d56181,4096,128,178108,340924,579516,321468,718268
a904dbdc479fa8f2707d50d57e52f73d3ae9c0d989d2262013e740844adb5e7d,4096,184,262144,712704,688128,745472,761856
a90c92d87e1551ea964f4c7f438310fb25bb833e8ee3aaadac3dc5cdf903fde6,4096,256,292864,750592,750592,734720,750592
a91aa3d19d663ec2e4fca649db68e680859b56edebc0643f0fd8ea6d807d47f4,4096,224,99840,447488,750080,750080,690176
a924d3f6ef857f4a51f62832164ea7e430b979946e94645031f15625c14fde5f,4096,128,291260,707516,650172,325052,745404
a9446051f72ecbdbbbf1c22cb9cd079ba7a082d23aaeedd6356c90bcdcf126cf,4096,216,262144,675840,761856,589824,765952
a98eafcad99a6572c9b66e929540f0bbe7e48f568080a9e130c7db3bffef766f,-1,-1,292864,307200,752128,748544,752128
a994a97af389f8541c5fd6ca47c9222870b22dfa0738e50a6ca08c975c0c98da,-1,-1,-1,-1,-1,-1,-1
a9a24d06d2299f418c8706b4567386d6f8b57c3b0b54df6e2a1f90c904a8ba16,4096,216,290816,741376,749568,749568,749056
a9a3a056d4688c4f23aa1145cc88e78b554dc12e6e2eb91df53a3bcdaae19dc5,4096,184,200704,540672,684032,479232,565248
a9a9383bc73e2729fab3d39bf4e00248f0f94baa931f47b3ddcdbb6a99a3cfcf,4096,200,303104,720896,765952,753664,765952
a9b20137784d30b54ed1a5e5a68603811ac2d4a3720e58ea0a4628e32e55fc2a,4096,224,110592,679936,679936,176128,393216
a9b5b110b2ec8d418b720f4aed5ad59ab446b61116bf23eefc918fccbaa30be3,4096,128,292864,749568,340480,749568,651776
a9cd9f5342638ee9ae939c6fc1bfaacbe1e4368167d97056cbc76573eccdfdd9,4096,128,293312,319424,716224,340928,231872
a9ce7415f4da0d7ecd79f53e0ef7eee4aba46b3197df13446e700a3a622cf62e,4096,176,303104,708608,606208,765952,712704
a9e8aeb8d7cf7a671cde334a5f390b070c4f89ebe703adb4de5a1a8b33c1fee9,4096,200,253440,727552,744960,732160,721408
aa25cab61a789adc9db0b41dacff6cb1da38d0428720c8c6554480f22879e9dd,4096,128,293312,681408,46528,343488,560576
aa2a1741b21b53abf0bc42c29976d1fbe1b5e28b6d487149810e8274900f750a,4096,184,303104,765952,765952,749568,753664
aa341e9c27cdabbeb62cb8bf0b2ed241130a0733a385d73d65deabda08bd04ff,4096,64,31744,753664,499712,753664,661504
aa41131a158c4fb9f99be6a67ae7fc8b3ba3eb74a061dc70ef6dcbadeaa0cf17,4096,128,171008,754688,685056,600064,754176
aa5d0102c6bed8d238e287bb777aaa5974a1963a9cc3194314dfaf8d43444ba9,4096,128,61888,472512,254400,619968,305088
aa63c9c4f80d186de5da43f9177a5e455fd55f7c0d2d8a03ef537fef71c76314,4096,240,229376,512000,634880,524288,462848
aa7bba3abdd062b9e6afe048c1ba5b3e913099fd83cf6ca172b09fa7c77d9415,4096,216,279040,749568,747520,748544,749568
aa948b882b25068081fef9ead140b89a06fc11e9dac570e48a3718b74ae561f8,4096,128,187904,749568,749568,749568,749568
aa9c200b60ec2eec3b4130291d52acdd5e06e348073e6c64efb3558d1e643511,4096,128,293308,350140,380348,673212,748988
aaa8105afbab263005164fea7fe329de56a38f88fa0a8d6f49ee490f8fad66f3,4096,200,292864,749568,749568,749568,740352
aae0736da9f70b65df10f5ea6fbaef6cd798c309bd88a625fd8438b42b850ed5,4096,200,221184,716800,696320,741376,753664
aae2425f3e864531b5ba8e62d34e15a367227b9847c61f161f1fe80688bb796f,4096,256,252416,735232,293888,706560,750592
aae307eefa216ae316c59a454d3ea5c84b0f8e3f6faa8c742f9fe952e6bbb684,4096,184,200704,712704,696320,761856,753664
aaf5e53e5b7beb96b234df7b38a95ded0a3df9909a1a0fbab5b4b4909422f209,4096,232,184320,610304,724992,753664,294912
aaf77b339a3ecca43dc24245f413fb5be8701881e52b37a97f4a120cee2f013b,4096,232,120832,743424,744960,750080,722944
aaf9b1fea08fb75ee1e9589a9cb07cd516f010aabf6418234fda64835bd8c206,4096,128,286208,749568,683520,689152,736768
aafef5d732a23a25f7a183a462105f9236585d6673f79e970693248af33e2183,4096,184,292864,703488,345600,231424,619520
ab07618e1aee73366aedf56a214522e879b30c0ed1c3579e0113204ebc8e33e8,4096,224,292864,657920,747520,747008,655360
ab09306379e076c30853ca2fb3800cfee6b77c2fa849066edb57a0f557147b7f,4096,200,303104,651264,671744,733184,716800
ab0958581f7997fb1ec797e1f9a12e5167e96606f9ea73d4119d1c427e28106d,4096,128,287680,344512,267200,682944,722368
ab0979980d9a79058619a4a52d233e13c950ac694001a73d8d73dece1af82a75,4096,128,292864,699904,543232,749568,537600
ab13ba2e1c6e79aa12c278d9ca527ca3bcfce5bfb0cd5b2eb31f3b5b14174db0,4096,248,192512,750592,750592,750592,724480
ab18b6307fcdb536febe4d1a7bf4e214861f29279a971837e4d5049f3ea55b4e,4096,128,292864,697344,671744,749568,653824
ab1a8ea499591c220ecbb43e0404ef5ddbc6d4f6ad466e64aacf9d205f45df00,4096,208,290816,750080,750080,750080,750080
ab1ba5d3cb3814ad9ba8b4d352ff96f35c362fd1aae0d80d5d2e92cb1d27003f,4096,200,120832,749568,749568,749568,749568
ab1fd560219591ebe3bda60a21c39db7bb9d2f4a49fc9bc978da305a599a50ce,4096,128,294400,739328,736768,721920,716288
ab47e2228f341d8707bbd8a78530d0b96fe0b9419480449563bcff7e0ee14f93,4096,16,288206,621518,753102,668622,753102
ab505e90efd1706def1388f983ffc19b1c385f1fac2ed0b132c214be6631d479,4096,216,159744,765952,552960,733184,638976
ab5c3b83ee0c6a0249112a2bf3b2ab48cadf73fca2ad8fadbbfe87e55e0d39d5,4096,128,289216,305088,362432,5568,5056
ab65a9562238842a11c3e9031ad916d2527f97142769bc4c5e273092d846aa2e,4096,200,303104,454656,741376,647168,716800
ab9efcfc8cfdd2266320306a787f307803d0e943a3d85b3e09b5409070921197,4096,216,292864,749568,749568,749568,732160
abbcf39c820f673dc2113818273f655eb5cffa808d1ba73ad234161f006fd50a,4096,240,262144,667648,765952,667648,765952
abbf64668646e865aab6c2c8aaba50ba84135a0eee63f2d3f1301e62755b8c7b,4096,200,303104,663552,741376,765952,745472
abcd1749ba7f58cdd9987b8c22a786e54e47147eba7ee926ff0951f7a83bd4a6,-1,-1,-1,-1,-1,-1,-1
abd3ebd9e99225c8f59b952d61e5674e70e023bf54b7a0c5dbd72e5a3ca82030,4096,128,132032,449984,395712,593856,262592
abeeed8d95546c2a811da3c173e57851e6569a9eb798543437c1dd725a0b747e,4096,184,200704,712704,667648,491520,753664
abf7bbc41098299c8d8f7e758555ea5cde8466f851cbdd7333bb30ff91c0169c,4096,128,172032,391168,646656,204800,346112
abfc5f69c85b47ad9621fafb23b1116995db449568921466634fc59693f749ff,4096,184,200704,491520,655360,733184,667648
ac2265c563035d217eebbc068b793ffccb1649b62f699b4455e2d006f3c27e21,4096,216,167936,589824,323584,331776,753664
ac36c77cc2697c217aca7b7745b2cec5acf49d47d098d6daf3e37bd3f8063375,4096,208,292864,595456,747008,735232,743936
ac3e5904d723eea9e06d3291b658bae3d735f7957c166eabbd5dd46292b5445a,4096,128,289280,728576,705536,754688,692224
ac4519454b4c62d52c9eef49316a82d8d3e7f33815d607d779ea3a773ee4ddfe,-1,-1,-1,648704,724480,747520,628736
ac6205c6363a31c4e446a440e8cd2f6b0e2b7ae99d5db9a536a96dd74d4b75ea,-1,240,251392,603648,626176,726016,651776
ac62fafebac383f992ff513f0120dd469a164b55697f984dcc97cd9b31152e11,4096,240,220672,720896,667648,673280,741376
ac66c1a4b106a68ac216100271280c9a3806e37176979cff0cdc562bea90cea3,4096,232,292864,728576,572416,713216,676352
ac9042977dca84af5eaa326f454f9396a1edfd35507f2e3b1e39cc66d8139778,4096,200,303104,655360,757760,761856,757760
acb3045043be9a09d7c31ebdf28af877ec31e87c20c17a98756b31a3e575db18,4096,200,299008,733184,675840,675840,643072
acbde45b0a51c580a948ccd02b99066921507cad00c1a266a67f17c68f82b079,4096,232,274432,753664,765952,757760,765952
acd413f4b06f716c162da1d7fdc564ba59a75cf1615e7ac0d29ca7f897769cf7,4096,184,286720,565248,671744,720896,765952
acf28e4a45d68f899f9b8d5874f5d1fbaa2d3d1eb690dcf8f0fd3f5c064a66db,4096,200,294912,647168,708608,667648,610304
acf73307303bf3f3d722cff8f548ed3d079d1ec8a1b12dde574d0edab58752f3,4096,200,303104,724992,696320,512000,757760
ad0eeb4fd87616f5918adb297994aead935c28d3f8bc2d70021875c00dc676fa,4096,184,151552,684032,565248,753664,712704
ad10f4d6ca0685677a02bce06df87425658c6a9331256bec8f59d81e8ecfdc97,4096,232,292864,341504,747520,716800,750592
ad1327b31067823f7d9c03bde7a5a16890950a90605f948d32a9ba687867a506,4096,200,303104,737280,696320,729088,688128
ad1403fdf8d3bc2a459d73f47ca8740e959f307251e083490b056008ddbab25d,4096,128,292864,600576,626176,669184,637952
ad178d16c0d74cfdc27d376b93515a695c97bbf6f5a9a813b06dfa0ef1e2244b,4096,224,278528,360448,507904,659456,765952
ad242b60339b8159727ad523dffa6372bf3ee7fdee690152f9e44112676ea14d,4096,104,303104,761856,765952,749568,716800
ad2563b7ed44164cece3169529003268ef5bf5936e976399c9f3494603c65ff5,4096,240,267909,718469,744581,703621,749701
ad35706039115299f4a27af4e3f5a5cea226c41dbf5afedc0813cc59947ccb64,4096,128,292864,749568,744960,651776,742912
ad3839c9e285a854f06f1feca8aac70eee1fd89c2809526aea5a3b8276220059,4096,184,184320,716800,544768,655360,659456
ad3b84a78684ba0560ca86aaccd5cab7e23755c82aeb31eb2beba0cc568fe243,4096,200,294912,741376,724992,761856,729088
ad49f6fb0f1576ce5563bc90fcaf3c654885006940953b477cdf5372d0928d9a,4096,184,303104,634880,540672,421888,712704
ad5427d69ffebeb558d11271f12c337891960b65a88c4750d8d26c56c43802d7,4096,240,292864,410112,705536,732160,705536
ad5f3416e3efb5203a2c62b222de81fe36756670f451a363cd0d13bd986207c2,4096,200,303104,626688,684032,647168,757760
ad67e1526e06a3454d534f4fb24d849d049dfd69dd1d55d86a49fae3ccea437d,4096,200,299008,733184,675840,733184,737280
ad777a81f9d8390440ff683f1a4d979dcc602294ce8c8253a34a8fd7dfa94627,4096,-1,292864,710656,741888,695296,750592
ad9b1f8278ecbec5a90f0603660047e4938b4348bf53e211686be5f0a04b0b56,4096,200,303104,696320,667648,733184,638976
